   293    0.43363E+04    0.79997E+01    0.11766E+03    0.15552E+07    0.68968E+03
   294    0.43028E+04    0.81712E+01    0.11825E+03    0.15488E+07    0.68429E+03
   295    0.42692E+04    0.83440E+01    0.11880E+03    0.15424E+07    0.67895E+03
   296    0.42355E+04    0.85181E+01    0.11931E+03    0.15361E+07    0.67367E+03
   297    0.42016E+04    0.86936E+01    0.11979E+03    0.15298E+07    0.66844E+03
   298    0.41677E+04    0.88703E+01    0.12023E+03    0.15236E+07    0.66326E+03
   299    0.41336E+04    0.90482E+01    0.12064E+03    0.15174E+07    0.65814E+03
   300    0.40995E+04    0.92273E+01    0.12101E+03    0.15113E+07    0.65307E+03
   301    0.40653E+04    0.94075E+01    0.12134E+03    0.15052E+07    0.64806E+03
   302    0.40310E+04    0.95888E+01    0.12163E+03    0.14991E+07    0.64311E+03
   303    0.39966E+04    0.97712E+01    0.12188E+03    0.14930E+07    0.63821E+03
   304    0.39622E+04    0.99545E+01    0.12210E+03    0.14870E+07    0.63336E+03
   305    0.39278E+04    0.10139E+02    0.12228E+03    0.14811E+07    0.62857E+03
   306    0.38933E+04    0.10324E+02    0.12242E+03    0.14751E+07    0.62382E+03
   307    0.38589E+04    0.10509E+02    0.12252E+03    0.14692E+07    0.61913E+03
   308    0.38244E+04    0.10696E+02    0.12258E+03    0.14634E+07    0.61449E+03
   309    0.37899E+04    0.10883E+02    0.12261E+03    0.14575E+07    0.60990E+03
   310    0.37555E+04    0.11071E+02    0.12259E+03    0.14517E+07    0.60536E+03
   311    0.37211E+04    0.11259E+02    0.12254E+03    0.14460E+07    0.60087E+03
   312    0.36867E+04    0.11447E+02    0.12245E+03    0.14402E+07    0.59642E+03
   313    0.36523E+04    0.11636E+02    0.12232E+03    0.14345E+07    0.59202E+03
   314    0.36181E+04    0.11826E+02    0.12216E+03    0.14289E+07    0.58766E+03
   315    0.35839E+04    0.12015E+02    0.12195E+03    0.14232E+07    0.58335E+03
   316    0.35497E+04    0.12205E+02    0.12171E+03    0.14176E+07    0.57908E+03
   317    0.35157E+04    0.12394E+02    0.12143E+03    0.14121E+07    0.57485E+03
   318    0.34817E+04    0.12584E+02    0.12111E+03    0.14065E+07    0.57067E+03
   319    0.34479E+04    0.12774E+02    0.12076E+03    0.14010E+07    0.56652E+03
   320    0.34141E+04    0.12963E+02    0.12036E+03    0.13956E+07    0.56242E+03
   321    0.33805E+04    0.13153E+02    0.11993E+03    0.13901E+07    0.55836E+03
   322    0.33471E+04    0.13342E+02    0.11946E+03    0.13847E+07    0.55433E+03
